0.00	0.10	2491430	127174	2364256
0.10	0.20	3628966	501344	3127622
0.20	0.30	80706	23820	56886
0.30	0.40	37234	13838	23396
0.40	0.50	116189	52333	63856
0.50	0.60	2448228	1387994	1060234
0.60	0.70	2245197	1453507	791690
0.70	0.80	441847	299690	142157
0.80	0.90	3544	2391	1153
0.90	1.00	34	9	25
